355,дараа,（后）然后，之后,9dab860b4c12cae3870a1d32665bf2c3.mp3,15
356,долоо хоног,（名）一周,,15
357,захих,（动）订购,0463eabaa9d64a38ad96c67b10b13431.mp3,15
358,Лхагва(гурав дахь өдөр),（名）星期三,,15
359,май,（感）给（你）,c1dc3094eaa126ceb36e117ab23c699f.mp3,15
360,марк,（名）邮票,ea82410c7a9991816b5eeeebe195e20a.mp3,15
361,монголчууд,（名）蒙古人,36f908506c57c90f89434eafe8e44429.mp3,15
362,мөнгө(н),（名）钱；银子,25e1224d099e8597c537885ab7619df7.mp3,15
363,Мягмар(хоёр дахь өдөр),（名）星期二,,15
364,Ням(бүтэн сайн өдөр / долоо дахь өдөр),（名）星期日,,15
365,овог,（名）氏族；姓,750140c3cde903d9da01c924848017f7.mp3,15
366,охин,（名）女儿，女孩，少女,3e3b7dce6b8e32297a255f04bb5b3e71.mp3,15
367,өлсөх,（动）饿,cebd5f9eab19d975b8ea04cbd29a50ee.mp3,15
368,өөр,（形）不同的，其他的,fc60c069f5ff37e4617cf542283e9b4e.mp3,15
369,Пүрэв(дөрөв дэх өдөр),（名）星期四,,15
370,танилцуулах,（动）介绍,48e10b28bbbfcb283ebf21ec00c46af8.mp3,15
371,тухай,（后）关于，有关,afcff18131eb894c97eef039fed0a06b.mp3,15
372,хайртай,（形）喜爱……的,bfa9f0e1bd4cbbedd3decb95e6f56b1a.mp3,15
373,худалдагч,（名）售货员,5d88a6b9d8d9b6b33ea1b78f8d547e64.mp3,15
374,хурал,（名）会，会议,bf8e5b79f9051c12ec4b2eef15611ea8.mp3,15
375,цагаан идээ,（名）奶食,,15
376,чихэр,（名）糖,848d039650ae1e45e84198783b311e94.mp3,15
377,ядрах,（动）疲劳，累,798b72eed28cce717b78b7798ee2ea63.mp3,15
378,алдар,（名）名字；名声,d4f6f20552808003d2abbbafae94ec57.mp3,15
379,Ази,（名）亚洲,,16
380,амттай,（形）美味的,681150151b254f3c8b97a7efd3db6da5.mp3,16
381,баар(н),（名）酒吧,73356ec0dc224e18f2fc00594448ec54.mp3,16
382,банш,（名）饺子,7d16191d6f9657b33b73b8bdfae97837.mp3,16
383,баруун,（名）西；右边,28566541a23c73b41e08618b9e38448a.mp3,16
384,биеийн тамир,（名）体育运动,,16
385,бичиг баримт,（词组）书面材料，文献,,16
386,гарын үсэг,（名）签名,,16
387,гурилтай шөл,（词组）汤面,,16
388,Европ,（名）欧洲,,16
389,заримдаа,（副）有时,0bd4383cca0256074d5c519d90c1f458.mp3,16
390,захиалах,（动）订，点,ee24845d17378e30518f286b1b5308fa.mp3,16
391,зүүн тийш,（词组）向左；向东,,16
392,илгээмж,（名）包裹,342ec8c0a7a300d5ab20cb418ca0febf.mp3,16
393,нээх,（动）打开，揭开,813e91750efecaadd9e482c0ea331d92.mp3,16
394,ойрхон,（形）近的,8b88b20213fc09f01d0df1235363e32d.mp3,16
395,өөртөө үйлчлэх,（词组）自助,,16
396,паспорт,（名）护照,3866ad4ad3bac33ffaf95b588a51fe16.mp3,16
397,ресторан,（名）饭店，餐馆,490b615931980ed8917e8391307c7ee9.mp3,16
398,сурагч,（名）中（小）学生,7919328cec16604375742fc176d733d9.mp3,16
399,танхим,（名）大厅,7a01c875edf6a85748c05b4a81a0cd08.mp3,16
400,төрөл,（名）种类,20ede6880659446686cda0f7f685ff2a.mp3,16
401,төрөх,（动）生，出生,90b5071ba2f6420da017c894fb6cdea4.mp3,16
402,туранхай,（形）瘦的,2d67c6cdb865183e84663184e288ea82.mp3,16
403,утас(н),（名）绳子，电话,eeb678bc47b9dc26cc993d576d5e6b06.mp3,16
404,үзүүлэх,（动）让……看,0ecc0a24b90e8155c75753c67e92c6a4.mp3,16
405,хол,（形）远的,1c5880041babca319ee0eb56cd7f8762.mp3,16
406,хуушуур,（名）馅饼,dce70dae562aef5fad1e32e8d0f994a2.mp3,16
407,хүлээнавах,（动）接受,,16
408,хүртэл,（动）到……为止,b8ef88eb87cf3b13ea0dbb82c2a0cad8.mp3,16
409,хямд,（形）便宜的,56c108e93f47b81c57973e28787b8fba.mp3,16
410,цуйван,（名）炒饼,4c343d33f303fc774d383be5cfdb4eb3.mp3,16
411,эдгээр,（代）这些,18ac6d6785ec1a0d0663729d9ad06f63.mp3,16
412,ашгүй,（形·感）相当好的,7a99e9c1fc43ad0c3d227e227d7b6172.mp3,17
413,багасага,（形）一点的，不多的,,17
414,битгий,（语）不要，别，不可,e96be93406aebfa69a95508da234e437.mp3,17
415,бороо(н),（名）雨,abfb70ac9530c8b28013adbe22e14e81.mp3,17
416,бороо орох,（词组）下雨,,17
417,дагуулах,（动）使跟随，带领,f488352bb246cfadae15f1f8bc2c5aca.mp3,17
418,дөхөх,（动）接近，临近,4c65df235e48c01160ed1459493f22d1.mp3,17
419,дуусах,（动）结束，完成，终结,352715341f1d41464587c92ed3ea5a52.mp3,17
420,жаахан,（副）少许，一点，稍微,209660869734c76b83a71a21ee81ef0f.mp3,17
421,завтай,（形）有空闲的，有空隙的,436e5bda7c2f8058f2531c1c81067c50.mp3,17
422,захиа,（名）信,f3433f259d991fa0f3ba11494cc6b4b7.mp3,17
423,зугаалга,（名）散步，游玩，消遣,82ebe5a27befb80d98ef6c5c8ad9fe6f.mp3,17
424,муж,（名）省,8aa341b29a153f625b96575f8875ae9b.mp3,17
425,навч,（名）树叶,44fce724eb9e99a37f48f3d102169dbf.mp3,17
426,намар,（名）秋天,2218f27af63f44a553983e479c4aad72.mp3,17
427,оюутны зөвлөл,（词组）（大学的）学生会,,17
428,саяхан,（副）刚刚，不久前,6ed360726ea8c07269e75537aec1483c.mp3,17
429,сонирхолтой,（形）有意思的,6b648199bab86ea9178bc7c5c2160e19.mp3,17
430,такси,（名）出租车,b0b6fc9fc68b8bfbe757b402b0d0b4d1.mp3,17
431,тоолох,（动）数,259dec95e495c8f8420ad9ec0b028522.mp3,17
432,тэгээд,（副）然后，以后，那么,46a26a491c29fcc19c7a455072666d72.mp3,17
433,удаа,（名）次，回,7354639b240b6468caae848fdff893b2.mp3,17
434,улам,（副）越来越……，更加,92312b8c317ea871bcc96422bc74c650.mp3,17
435,уулзах,（动）见面，相逢,6c889971f1af5b4c097be898f8006b7c.mp3,17
436,үзэсгэлэнтэй,（形）美丽的，雅观的,b2fe7dc7d045e76ca58e5ae37a171332.mp3,17
437,хүү,（名）儿子，男孩，小子,34568d07e8b6e95fce7b1ed54f4c4b2f.mp3,17
438,хэвийн,（形）正常的，常态的,b46d0328b4c9f92be1deb8d6aeac64ee.mp3,17
439,чадах,（动）能够,5176cd2c5dae63bc9b2e5b195ddb6110.mp3,17
440,авъяас,（名）才能，天资,ece54caa8aac3cf87d21a88a26291079.mp3,18
441,аймаг,（名）省；盟,cb37e846679174d49f95f66b6d6fd027.mp3,18
442,амьдрах,（动）生活,178358375b4b9a629ef1e5312ca69545.mp3,18
443,ард,（名）平民，人民,4ce0bec67fe735f4997426101dd5292b.mp3,18
444,ашигшим,（名）营养，产品，收益,,18
445,аятайхан,（形）较愉快的，较舒适的,0bb288f54e45a17dd978054a5e8ee67f.mp3,18
446,баг,（名）队；乡，巴克,4a82715423d654d61838e81060a4cdf1.mp3,18
447,билигтэй,（形）有天资的，聪慧的,,18
448,бор,（形）灰白色的,597e592d65a2f3814020cbdf7e9e522a.mp3,18
449,говь,（名）戈壁,76370184d5583366753a2fefbd747927.mp3,18
450,жил,（名）年,d9568755a2adc836a8e1f3dd89cd8cdd.mp3,18
451,залгах,（动）接上，衔接,f513adcddf4cf81024c8010b7bbdc882.mp3,18
452,залуу,（形·名）年轻的，年轻人,7299f7182adbbe47001c6553718b123e.mp3,18
453,зоригтой,（形）勇敢的,4be965750f477f13bece0e3c6f40c15b.mp3,18
454,кабель,（名）电缆,,18
455,нийлэх,（动）联合，汇合,6e80f8e38e3592d6d01f1375ef874ecc.mp3,18
456,нутаг,（名）地方，家乡,2db4dac1992c3ad895d79d643da1ed2d.mp3,18
457,сум,（名）县，苏木,1d623b89683f9ce4e074de1676d12416.mp3,18
458,тал хээр,（词组）平原，原野,,18
459,тогтоох,（动）确定；记住,9a97bf24d6c74bc1635f5318e6600ea1.mp3,18
460,тохирох,（动）相符合；商妥,e0f829cc6657ffaacd575042f1f0fe8c.mp3,18
461,тэсвэртэй,（形）有毅力的，忍耐的,b720aacd56d23975f791cdf0c5e18a03.mp3,18
462,уйтгартай,（形）忧伤的，苦闷的,6c6bb3ecb41fa0f4373727475f622977.mp3,18
463,улирал,（名）季节,a8b18751db6a1abd796a658ec32abc5c.mp3,18
464,улс,（名）国家,35cd1dfe100f7768dfef1417863589b4.mp3,18
465,уулам,（形）广阔的,,18
466,уурамьсгал,（名）气候,,18
467,уучлаарай,（动）对不起,b14167e132d03d7e76e283d4605013fe.mp3,18
468,ухаантай,（形）有智慧的,6fcceaa64a3a83518cf6c1a837eca951.mp3,18
469,хавар,（名）春天,488a1eddcc511c94df8a4a05141f82db.mp3,18
470,хангай,（名）森林，杭盖,7205d0ee34f60fba0734554105c1c33d.mp3,18
471,харилцан яриа(н),（词组）对话,,18
472,хил,（名）界，分界线，边界,bf0f4e3af415a7ccb2333f804130c423.mp3,18
473,хослох,（动）复合，组合,503b3becb200bfa50a4c0f83841bcbff.mp3,18
474,царай,（名）脸，面孔,1f972a4a196d225dd5b98fce2d673b81.mp3,18
475,цөл,（名）荒漠,88c477d3f64ab9102f8a902e55914dc9.mp3,18
476,чухал,（形）重要的,486822e4f41bcd16c60fe9433327990b.mp3,18
477,шударга,（形）诚实的，忠诚的,56d765f1bd0813b41595b2bee3269914.mp3,18
478,эрстэс,（形）剧烈的，急躁的，急剧的,,18
479,автобус(н),（名）公共汽车,171928208859ca8de418ac31312a3b1e.mp3,19
480,болгоомжтой,（形）小心的，谨慎的,88d38c4ab7d9093535e2ff2e52970261.mp3,19
481,бууз,（名）包子,e2d3b7a87f4e2c8d4f2fa855083d3935.mp3,19
482,бүжиг,（名）舞蹈,a2c731922ad7b9af4900bc2a6215fc75.mp3,19
483,гадаа,（副）外面,e9af7929161cc56da21c79adbdba85c3.mp3,19
484,галт тэрэг(н),（名）火车,,19
485,дадлага,（名）习惯，经验，技能,f8ac160f26f5de2ee0b78e8b0acab4c4.mp3,19
486,дээшлүүлэх,（动）提升,c91e430015d8ac6e1ef5ff970a5654e9.mp3,19
487,жижүүр,（名）值日生，值班员,949da9f10e368b844d1ce9e1731ebf47.mp3,19
488,жуулчин,（名）旅客，旅行家,77da24f88c6f733a8c66e4138e39dac4.mp3,19
489,компани,（名）公司,7479f8360cba2619e272eeace6addd20.mp3,19
490,мэргэжил,（名）职业,ce1097eaf2fe46078e56c79af0b2b8c8.mp3,19
491,мэргэжил дээшлүүлэгч,（词组）进修生,,19
492,нэрийн хуудас(н),（词组）名片,,19
493,одоохон,（副）马上,f0d984544b40275b1c11194a0fe522e9.mp3,19
494,онгоц(н),（名）船，飞机,f1ababdd79ef4e2c17472eb5edfb205e.mp3,19
495,өвөлжөө(н),（名）冬营地,4a800e36efbadf3179bc4dc8af45efae.mp3,19
496,солих,（动）换，交换,b838e7cd6ffd81b343a12c60264e49ab.mp3,19
497,Сөүл,（名）首尔,,19
498,сүү(н),（名）奶,e562d84bead6523a0da5467755dab03f.mp3,19
499,таатай,（形）愉快的，惬意的,403a390a6be5ba59403ab0d30842e170.mp3,19
500,тамхи(н),（名）烟，烟草,5b1e81c6cbe7d27926f63561e052c5a6.mp3,19
501,татах,（动）抽，拉，引,320046616c278dcc7dc3b64b14748d0b.mp3,19
502,тоот,（形）有……号的,2f1e40efd0bb18da396abd34f507b7d6.mp3,19
503,төгсөх,（动）毕业,7d03f079388e0e78ddccfeab5eb8abef.mp3,19
504,түүх(н),（名）历史,0ca543a3dbd22c996dd893981b94a875.mp3,19
505,Улаанбаатар,（名）乌兰巴托,0efc499bfe69e1f1de3545c43ef29cc7.mp3,19
506,уранзохиол,（名）文学,,19
507,үйлчилгээ(н),（名）服务,f0b7ba339ad8070fe673afe72b1c1a0f.mp3,19
508,хорхойтой,（形）痴迷……的，上瘾的,dcb48486e3c5d0d5a9e14179780b2cd9.mp3,19
509,хөгжих,（动）发展,4b350887eae83e3d7daaa7a9b1624817.mp3,19
510,хувцас,（名）衣服,038d8386fec89c89199d0932c8818f15.mp3,19
511,цагагаар,（名）天气,,19
512,цайны газар,（词组）茶馆,,19
513,цув(н),（名）雨衣,0a7f8cd2aaa019a538d719e2ab1d7820.mp3,19
514,чийгтэй,（形）潮湿的,703210951d465bc841aff23f112bca89.mp3,19
515,шүхэр,（名）雨伞,8159b8fe72ae9661d747a44c0fef5fa5.mp3,19
516,баяр,（名）节日,ff74042dc76d78b45a07dbddb630bef7.mp3,20
517,буудал,（名）站，车站,e713bb309b5058769e4978567c1afc07.mp3,20
518,бүцах,（动）返回,,20
519,ганц,（形·副）唯一的，单独的,17744e17d6a76a7975b66443a679cf79.mp3,20
520,гулгах,（动）滑，溜，打滑,501e2f9064847b8dc8765bdb7f239ddc.mp3,20
521,давтах,（动）复习，重复,1b5dfdca2cc4c68a2924a4178e6be18e.mp3,20
522,дүн,（名）结果，成绩,73306f6a12962ae752199839b526d552.mp3,20
523,зав чөлөө(н),（词组）空闲时间,,20
524,зөвшөөрөх,（动）同意，赞同,836dc38bc473d0d5137ef6de2500bcae.mp3,20
525,кредит карт,（词组）信用卡,,20
526,ноолуур(н),（名）绒毛,7ef60760f4822dadc5d15304cc94530a.mp3,20
527,нягт нямбай,（词组）缜密的，细致的,,20
528,олонхи,（形）大多数的,,20
529,олох,（动）找到,5b82616573dfc2b4ef1900103fb36769.mp3,20
530,өнгөрүүлэх,（动）使……过去，度过,83948384435bbc1ea8310c0018f01835.mp3,20
531,санах,（动）思考，想念，想起,7be1d159cafe0907167215875774b31b.mp3,20
532,семестр,（名）学期,e4bf983ee1fc6b8d9d109d43eabce8ea.mp3,20
533,тоглоом,（名）游戏，玩具,3fb4ecaee9b9c702ae02d51c5df452df.mp3,20
534,тогтмол,（形）定期的，经常的，固定的,58049352b22d3a22281ea509aa926158.mp3,20
535,тосгон,（名）村庄,c675511f8d095672414411318131bec7.mp3,20
536,тосох,（动）迎接,d6573877401335fed4e27b3153dbbc24.mp3,20
537,төлөвлөгөө(н),（名）计划,ec05f304b3842385b83232823851d26a.mp3,20
538,төлөх,（名）付款,dffb8276a321301c465ab729f6aa215c.mp3,20
539,тун,（副）很，甚，十分,842e1d0c0e58780bb0bbad5306b58856.mp3,20
540,турш,（后）……期间，整个……内,c1db39abc99f13629d03c77a3f2fe047.mp3,20
541,тэшүүр,（名）滑冰鞋,e40ebb815449138fa45d28a94b316df9.mp3,20
542,уламжлалт,（形）传统的,4ff056d25b473465374c4356e971e139.mp3,20
543,хайх,（动）寻找,635f74ee5d5e33dc5ee0a2417e101f2d.mp3,20
544,хороолол,（名）街区，居民区,9df11d44cbe8cffae4777e0e82212f3d.mp3,20
545,цагаан сар,（名）正月,,20
546,цана,（名）滑雪板,6950d9494597c6901b9bffcecaaf1900.mp3,20
547,шууд,（形·副）直的，直接,b31e016e26fc65dd4c17151037adc3a0.mp3,20
548,эхнэр,（名）夫人，妻子,701cfaac6ba8decda6cb35a69877e03b.mp3,20
